title,director,actor,box_office,synopsis,poster,open_date,degree,genre,country,movie_time
엑시트,이상근,"최재영,조정석,임윤아,고두심,박인환,김지영,강기영,오희준,배유람,유수빈,조성희,주보비,김강현,정민성,박성일,신세휘,김경룡,김강훈,강덕중,강충훈,박상혁,곽민규,민대웅,권혁주,박윤희,박윤희,박정환,박주홍,설도희,배해선,백현익,신철진,양지혜,김병순,오누리,김상보,윤대열,오유진,김서율,김선호,김수연,김현수,김현수,이정인,정재은,임희수,최서현,정지우,최성윤,김형기,이선우,이성수,이성훈,조성동,김호정,조예린,김종구,황슬기,조윤호,전혜원,이찬유,조은성,최재영,최재영,이수정,김주아,강기영,김준수,이경오,주보비,주보비,최진영,고두심,곽새빛,곽호중,권상혁,최현아,권은빈,최혜인,기상원,채서원,김한솔,이동휘,이동희,이랑서,김태한,임종현,이창진,김이석,한우리,이화정,이봉련,김환영,김태환,주예서,김태율,정우영,정새다솜,정윤지,채승혜,슈기(최슬기),천대만,윤해빈,이채원,이재국,이학광,최영도,이현하,박재랑,이용탁,박채익,반혜라,탁트인,손현준,장서우,송원수,변건우,한서율,한승효,황지현,황효은,한윤식,허철,허형규,홍나현,강경수,김보성",9427827.0,"대학교 산악 동아리 에이스 출신이지만 졸업 후 몇 년째 취업 실패로 눈칫밥만 먹는 용남은 온 가족이 참석한 어머니의 칠순 잔치에서 연회장 직원으로 취업한 동아리 후배 의주를 만난다 어색한 재회도 잠시, 칠순 잔치가 무르익던 중 의문의 연기가 빌딩에서 피어 오르며 피할 새도 없이 순식간에 도심 전체는 유독가스로 뒤덮여 일대혼란에 휩싸이게 된다. 용남과 의주는 산악 동아리 시절 쌓아 뒀던 모든 체력과 스킬을 동원해 탈출을 향한 기지를 발휘하기 시작하는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20190724_161%2F1563931152464tk11A_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2019.07.31.,12세 이상 관람가,"액션, 코미디",대한민국,103분
남매의 여름밤,윤단비,"박현영,양흥주,최정운,박승준,강석원",23827.0,"방학 동안, 아빠와 함께 할아버지 집에서 지내게 된 남매 옥주와 동주, 그렇게 오래된 2층 양옥집에서의 여름이 시작되고 한동안 못 만났던 고모까지 합세하면서 기억에 남을 온 가족의 이야기가 펼쳐진다. 제24회 토론토릴아시안국제영화제 오슬러 최우수 장편 영화상 (2020) 제17회 홍콩아시안영화제 뉴탤런트상 (2020) 제38회 이탈리아토리노영화제 최고 작품상 (2020)",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20200721_100%2F1595307510654a6eNC_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2020.08.20.,전체 관람가,드라마,대한민국,104분
소년들,정지영,"설경구,유준상,진경,허성태,염혜란,김동영,김시운,유수빈,조현도,김도엽,서인국,배유람,하도권,이호철,윤병희,이가경,조유하,정원중,박철민,박희진,한수연,이정현,이요섭,정예진,이예원,윤설,서예화,노진원,노진원,조진웅,박소이,박원상,이광연,윤진영,김재록,주부진,조정환,하정민,정형기,이서환,이승훈,이도군,리우진",471657.0,"이것이 무슨 수사여? 똥이제! 1999년 전북 삼례의 작은 슈퍼마켓에서 강도 살인 사건이 발생한다. 경찰의 수사망은 단번에 동네에 사는 소년들 3인으로 좁혀지고, 하루아침에 살인자로 내몰린 이들은 영문도 모른 채 감옥에 수감된다. 이듬해 새롭게 반장으로 부임 온 베테랑 형사 '황준철'(설경구)에게 진범에 대한 제보가 들어오고, 그는 소년들의 누명을 벗겨주기 위해 재수사에 나선다. 하지만 당시 사건의 책임 형사였던 '최우성'(유준상)의 방해로 모든 것이 수포로 돌아가고, '황반장'은 좌천된다. 그로부터 16년 후, '황반장' 앞에 사건의 유일한 목격자였던 '윤미숙'(진경)과 소년들이 다시 찾아오는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231103_288%2F16989755613582NO73_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.01.,15세 이상 관람가,"드라마, 범죄",대한민국,124분
최악의 하루,김종관,"한예리,이와세 료,권율,이희준,이승연,강숙,최유화,이승연,설창희",81871.0,"늦여름 서촌의 어느 날, 배우 지망생 은희(한예리)는 연기 수업을 마치고 나오는 길에 길을 찾는 일본인 소설가 료헤이(이와세 료)를 만난다. 말은 잘 안 통하지만 이상하게 대화가 이어지는 료헤이와 헤어진 후 은희는 드라마에 출연 중인 남자친구 현오(권율)를 만나러 촬영지인 남산으로 향한다. 그리고 같은 시간, 한 때 은희와 잠깐 만났던 적이 있는 남자 운철(이희준)은 은희가 남산에서 올린 트위터 멘션을 보고 은희를 찾아 남산으로 온다. 오늘 처음 본 남자, 지금 만나는 남자 그리고 전에 만났던 남자까지 하루에 세 명의 남자를 만나게 된 은희. 과연 이 하루의 끝은 해피엔딩일 수 있을까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20160712_61%2F1468283187882s0unW_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2016.08.25.,15세 이상 관람가,멜로/로맨스,대한민국,93분
정직한 사람들,김문경,최보윤,229.0,"그녀의 손만 거치면 새로운 인생과 합격의 문이 열린다! 합격률 99%, 고객 만족도 100%를 자랑하는 자소서 대필가 보윤. 정작 본인은 공무원 시험 준비와 마트 알바로 하루하루가 벅찬 삶이다. 취업을 위해 의뢰인 강민, 세민, 태호의 자소서를 작성하던 그녀는 고객의 컴플레인을 맞게 되고 예상치 못한 사건에 얽히게 된다. 보윤의 인생은 점점 겉잡을 수 없는 난항으로 빠져들고 새로운 위기를 맞이하게 되는데… 한치 앞도 예상할 수 없는 우리 인생 한 사건에 얽힌 그들의 좌충우돌 이야기가 시작된다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20240529_95%2F1716965019361P4cVa_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.06.26.,12세 이상 관람가,드라마,대한민국,78분
미션 임파서블: 데드 레코닝 PART ONE,크리스토퍼 맥쿼리,"톰 크루즈,헤일리 앳웰,빙 라메스,사이먼 페그,레베카 퍼거슨,바네사 커비,에사이 모랄레스,폼 클레멘티에프",4022291.0,"가장 위험한 작전, 그의 마지막 선택 모든 인류를 위협할 새로운 무기를 추적하게 된 에단 헌트(톰 크루즈)와 IMF팀은 이 무기가 인류의 미래를 통제할 수 있다는 사실을 알게 된다. 전 세계가 위태로운 상황에 처한 가운데, 이를 추적하던 에단 헌트에게 어둠의 세력까지 접근하고 마침내 미스터리하고 강력한 빌런과 마주하게 된 그는 가장 위험한 작전을 앞두고 자신이 아끼는 사람들의 생명과 중요한 임무 사이에서 선택을 해야 하는 상황에 놓이게 되는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230712_114%2F1689129069755T4lMx_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.07.12.,15세 이상 관람가,"액션, 모험, 스릴러",미국,163분
비밀의 언덕,이지은,"문승아,임선우,장선,강길우,장재희,이동찬,곽진무,최현진,이정민",16888.0,"가족은 무엇일까요? 저에게 가족은 물음표에요 모두에게 사랑받고 싶은 감수성이 풍부하고 예민한 5학년 소녀 ‘명은’이 글쓰기 대회에 나가 숨기고 싶었던 진실과 마주하는, 그 시절 나만 아는 이 여름 우리가 꺼내 보는 비밀스러운 이야기",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230629_283%2F16880309086456bEGs_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.07.12.,전체 관람가,대한민국,122분,(주)엣나인필름
족구왕,우문기,"안재홍,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,권오광,김선간,김승필,김영강,김주호,배유람,황미영,박호산,이세랑,강태우,심희섭,한지혜,한사명,임영우,곽민규,박근철",47840.0,"이름: 홍만섭, 나이: 24세. 신분: 식품영양학과 복학생. 학점: 2.1, 토익 점수: 받아본 적 없음. 스타일: 여자가 싫어하는 스타일. 여자 친구: 있어본 적 없음. 다시 읽어봐도 답 안 나오는 스펙의 주인공 만섭. 지금 당장 공무원 시험에 뛰어들어도 모자랄 판에 캠퍼스 퀸 안나에게 첫눈에 반하질 않나, 총장과의 대화 시간에 족구장을 만들어달라고 하질 않나 아주 그냥 ‘족구 하는 소리’만 하고 있다. 그런데 의외로 퀸카 안나가 요즘 남자애들 같지 않은 만섭의 천연기념물급 매력에 관심을 보이고, 만섭은 급기야 안나의 ‘썸남’인 ‘전직 국대 축구선수’인 강민을 족구 한판으로 무릎 꿇리기에 이른다. 이 사건으로 만섭은 ‘그저 그런 복학생’에서 순식간에 캠퍼스의 ‘슈퍼 복학생 히어로’가 되고, 취업준비장 같이 지루하던 캠퍼스는 족구 열풍에 휩싸인다. 학생들의 열화와 같은 관심 속에서 드디어 시작된 캠퍼스 족구대회! 누가 봐도 허술해 보이는 외인구단 만섭 팀은 복수심에 불타는 강민이 속한 최강 해병대팀을 이기고 사랑과 족구 모두를 쟁취할 수 있을까? 단 한편의 특급 코미디! 사랑과 족구를 그대에게 바친다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20140728_96%2F1406511404570n5tip_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2014.08.21.,15세 이상 관람가,"드라마, 코미디, 멜로/로맨스",대한민국,104분
69세,임선애,"예수정,기주봉,김태훈,김중기,김준경,문정웅,김정영,안민영,박가영,신현종,김민체,서수민,장성윤,강민지,이명하,황선영,박소윤,정순미,이종민,정원형,박힘찬,길상우,임광진,서민우,정경식,서임철,서한비,오원식,곽민석,이나영,이혜민,김한,송혜정,이상홍,조하린,김태정,이진영,이승희,전삼분,박숙명,김수현",10101.0,"“인생 그렇게 쉽게 끝나지 않아…” 69세 효정은 병원에서 치료를 받다가 29세의 남자 간호조무사에게 치욕적인 일을 당한다. 긴 고민 끝에 효정은 동거 중인 동인에게 이 사실을 알리고 경찰에 신고한다. 하지만 경찰과 주변 사람 모두 말도 안 되는 일이라며 효정을 치매 환자로 매도하고, 법원 역시 나이 차이를 근거로 사건의 개연성이 부족하다며 구속영장을 기각한다. 효정은 피해자가 더 고통 받는 현실에 굴하지 않고 용기를 내어 가해자를 향한 일갈을 준비하는데… 아직 살아있는 69세의 나를, 당신은 어떻게 보고 있습니까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20200804_267%2F1596505576712zw2dt_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2020.08.20.,15세 이상 관람가,드라마,대한민국,100분
괴인,이정홍,"박기홍,최경준,이소정,안주민,이기쁨,전길",13076.0,"운전을 하던 목수 ‘기홍’은 자신의 차 지붕이 찌그러진 걸 우연히 발견한다 공사 중인 학원 앞에 세워 둔 차 위로 누군가 뛰어내린 사실을 알게 된 ‘기홍’은 범인을 찾자는 집주인 ‘정환’의 부추김에 늦은 밤 학원으로 향하고, 신원 미상의 인물이 창밖으로 도망치는 것을 목격하는데… “누군가 창밖으로 뛰어내린 밤부터 모든 것이 조금씩 어긋나기 시작했다”",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231018_33%2F1697620272675zOG0w_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.08.,15세 이상 관람가,드라마,대한민국,136분
"님아, 그 강을 건너지 마오",진모영,"조병만,강계열",4803592.0,"89세 소녀감성 강계열 할머니, 98세 로맨티스트 조병만 할아버지 이들은 어딜 가든 고운 빛깔의 커플 한복을 입고 두 손을 꼭 잡고 걷는 노부부이다. 봄에는 꽃을 꺾어 서로의 머리에 꽂아주고, 여름엔 개울가에서 물장구를 치고, 가을엔 낙엽을 던지며 장난을 치고, 겨울에는 눈싸움을 하는 매일이 신혼 같은 백발의 노부부. 장성한 자녀들은 모두 도시로 떠나고 서로를 의지하며 살던 어느 날, 할아버지가 귀여워하던 강아지 ‘꼬마’가 갑자기 세상을 떠난다. 꼬마를 묻고 함께 집으로 돌아온 이후부터 할아버지의 기력은 점점 약해져 가는데… 비가 내리는 마당, 점점 더 잦아지는 할아버지의 기침소리를 듣던 할머니는 친구를 잃고 홀로 남은 강아지를 바라보며 머지 않아 다가올 또 다른 이별을 준비한다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20141103_255%2F1414988497460e1QB6_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2014.11.27.,전체 관람가,다큐멘터리,대한민국,86분
감쪽같은 그녀,허인무,"나문희,김수안,천우희,최수영,연제욱,정유진,고규필,임한빈,강보경,심완준,최정윤,진선미,임현성,이용이,이미영,박서진,김서영,권소현,송지안,유지연,연송하,김지유,박지원,허재호,정예진,최경미,남윤주,차승호,박도영,김미우,현소라,유채은,주혜지,김지원,김재철,서예선,서은진,이현옥,송민석,송원종,송채원,박인성,문현옥,이현지",470609.0,"“초면에 실례하겠습니다~” 72살 나 홀로 라이프를 즐기는 ‘말순’ 할매의 인생에 듣도 보도 못한 손녀(?)가 나타났다! 특기는 자수, 용돈 벌이는 그림 맞추기(?) 동네를 주름 잡으며 나 혼자 잘 살고 있던 ‘말순’ 할매 앞에 다짜고짜 자신을 손녀라고 소개하는 열두 살 ‘공주’가 갓난 동생 ‘진주’까지 업고 찾아온다. 외모, 성격, 취향까지 모든 것이 극과 극인 ‘말순’과 ‘공주’는 티격태격 하루도 조용할 날 없이 지내지만, 필요한 순간엔 든든한 내 편이 되어주며 서로에게 특별한 존재가 되어간다. 하지만 ‘말순’은 시간이 갈수록 ‘공주’와의 동거생활이 아득하고 깜깜하게만 느껴지는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20191204_6%2F1575435312889pacEU_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2019.12.04.,전체 관람가,드라마,대한민국,104분
밀양,이창동,"전도연,송강호,조영진,김영재,김종수,오만석,김미경,김영선,김미향,이민호,김혜정,성종훈,김명희,조영숙,박종섭,조은진,박현배,조현아,이동영,강희원,문성환,서주연,김관규,운기진,최선화,임광명,박성도,이혜영,이유림,이해미,이희준,차은재,염혜란,박명신,김미경,이중옥,백익남,이윤희",1605425.0,"서른 세 살. 남편을 잃은 그녀는 아들 준과 남편의 고향인 밀양으로 가고 있다. 이미 그녀는 너무 많은 것을 잃었다. 피아니스트의 희망도 남편에 대한 꿈도... 이 작은 도시에서 그 만큼 작은 피아노 학원을 연 후, 그녀는 새 시작을 기약한다. 그러나 관객은 이내 곧 연약한 애벌레처럼 웅크린 그녀의 등에서 새어 나오는 울음소리를 듣게 된다. 그리고 그녀가 던지는 질문에 부딪히게 된다. “당신이라면 이래도 살겠어요?...” 삶의 의미를 찾아 헤매는 그녀의 모습에서 우리는 새로운 전도연을 목격하게 될 것이다. <시크릿 선샤인>, 이 영화는 전도연 연기 인생의 새 출발점이다. 밀양 외곽 5km... 그는 신애(전도연)를 처음 만난다. 고장으로 서버린 그녀의 차가 카센터 사장인 그를 불렀던 것. 그리고 이 낯선 여자는 자신의 목소리처럼 잊혀지지 않는 삶의 일부가 되어버린다. 그는 밀양과 닮아 있다. 특별할 것이 없는 그 만큼의 욕심과 그 만큼의 속물성과 또 그 만큼의 순진함이 배어 있는 남자. 마을잔치나 동네 상가집에 가면 어김없이 나타나는 그 누구처럼 그는 신애의 삶에 스며든다. 그는 언제나 그녀의 곁에 서 있다. 한 번쯤은 그녀가 자신의 눈을 바라봐주길 기다리며... 그리고 송강호, 그의 새로운 도전을 우린 기대하게 된다. 그처럼 평범하지 않은 여자를 바라보는 남자, 그처럼 아파하는 여자의 곁을 지키고 있는 이 남자의 시선과 사랑을 그는 어떻게 표현할까?",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20111223_184%2F13245730000367KK9o_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2007.05.23.,15세 이상 관람가,드라마,대한민국,141분
쥴 앤 짐,프랑수아 트뤼포,"오스카 베르너,앙리 세르",6620.0,"“서로 사랑하잖아 중요한 건 그것뿐이야” 1912년 파리, 문학과 예술로 우정을 쌓아가던 쥴과 짐. 어느 날 그들 앞에 언젠가 보았던 매혹적인 조각상을 닮은 여자, 까트린이 나타난다. 자유로운 까트린의 매력에 푹 빠진 쥴과 짐은 규정짓지 않는 사랑을 시작한다. 그러나 완전했던 사랑의 순간은 서서히 사라져가고, 자유로운 청춘을 누리던 세 사람의 관계에도 점차 균열이 생긴다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230116_156%2F1673831405268tMGha_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,1997.01.04.,15세 이상 관람가,"드라마, 멜로/로맨스",프랑스,105분
무경계,진재운,김명곤,1177.0,거룩한 자연의 침묵을 마주하면 잡다한 생각은 녹아내린다. 마음이 숨을 죽인다. 그것이 우리가 잃어버린 ‘감동’이다. 감동은 물을 따라 흐른다. 하나뿐인 아들을 잃은 엄마는 하루 일과를 등산으로 시작한다. 70대 해녀는 물질이 일상이자 천국을 가는 길이라고 말한다. 이들의 삶은 물을 통해 흐른다. 그 흐름을 따라가면 바닷속에 산이 있고 산속에도 바다가 흐른다. 결국 세상의 경계는 원래 없다는 것을 안다.,https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20231112_240%2F1699761664583Xe7Ak_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.11.30.,전체 관람가,다큐멘터리,대한민국,90분
랑종,반종 피산다나쿤,"나릴야 군몽콘켓,싸와니 우툼마,씨라니 얀키띠칸,야사카 차이쏜",834715.0,"태국 북동부 ‘이산’ 지역 낯선 시골 마을. 집 안, 숲, 산, 나무, 논밭까지, 이 곳의 사람들은 모든 것에 혼이 깃들어 있다고 믿는다. 가문의 대를 이어 조상신 ‘바얀 신’을 모시는 랑종(무당) ‘님’은 조카 ‘밍’의 상태가 심상치 않음을 직감한다. 날이 갈수록 이상 증세가 점점 심각해지는 ‘밍’. 무당을 취재하기 위해 ‘님’과 동행했던 촬영팀은 신내림이 대물림되는 순간을 포착하기 위해 ‘밍’과 ‘님’, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다. 신내림이 대물림되는 무당 가문 피에 관한 세 달간의 기록",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210630_28%2F1625030138001Xq38w_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.07.14.,청소년 관람불가,"공포, 스릴러, 드라마","대한민국, 타이",131분
라이브 플래쉬,페드로 알모도바르,"하비에르 바르뎀,프란체스카 네리",369.0,"교도소에 수감 중인 빅토르(리베르토 리발)는 우연히 TV를 보다, 농구 스타이자 자신이 사랑한 엘레나(프란세스카 네리)의 남편이 되어있는 다비드(하비에르 바르뎀)를 보고 분노한다. 출소 후, 빅토르는 엘레나가 일하는 아동보호소에서 자원봉사 활동을 하며 그녀와 가까워질 기회를 노린다. 이 사실을 알게 된 다비드는 빅토르를 찾아가는데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20181031_113%2F1540970564133zDmXy_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,1999.10.09.,청소년 관람불가,드라마,"프랑스, 스페인",108분
오랜만이다,이은정,"방민아,이가섭",166.0,"33살, 줄곧 오디션에 떨어지던 '연경'은 음악을 포기하기로 마음먹는다. 중학교 시절 라디오 경연대회에서 노래를 불렀던 순간부터 지금까지 줄곧 가수라는 꿈을 쫓아왔지만 이제 더 이상 버틸 힘이 없다. 어느 날, '연경'은 고등학교 시절 함께 음악을 만들었던 친구 '현수'로부터 한 통의 편지와 기타를 받게 된다. '현수'의 편지로 '연경'은 더욱 혼란스러워지고, 오랜 꿈과 작별하기 위해 음악을 사랑하던 시절의 추억이 담긴 월미도로 여행을 떠난다.",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20241209_161%2F17337336015876bDov_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2024.12.25.,12세 이상 관람가,드라마,대한민국,93분
연평해전,김학순,"김무열,김율호,진구,이현우,이완,이청아,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일,김희정,한창현,장의수,한이진,천지유",6045889.0,"해군 출신 아버지의 자랑스러운 아들이자, 참수리 357호 정장 ‘윤영하’ 대위 아내의 든든한 남편이자, 참수리 357호 조타장 ‘한상국’ 하사 어머니의 하나뿐인 아들이자, 참수리 357호 의무병 ‘박동혁’ 상병 참수리 357호 대원들은 실전을 방불케 하는 고된 훈련 속에 서로를 의지하며 가족 같은 존재가 되어간다. 무더운 여름과 함께 월드컵의 함성이 뜨거워지는 가운데, 한국과 터키의 3, 4위전 경기가 열리던 그날 서해 바다 한 가운데에 포성이 울리는데… 2016년 제 21회 팜 비치 국제영화제 초청",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20150709_22%2F1436403002631h77Nm_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2015.06.24.,12세 이상 관람가,드라마,대한민국,130분
세자매,이승원,"문소리,김선영,장윤주,조한철,현봉식,김가희,임혜영,김성민,장대웅,홍기,경다은,김미경,이송희,박선주,김지안,정예나,정민준,김용준,박지홍,신용진,전호현,김윤주,김선미,이지혜,류주연,최진아,박지훈,장선,조윤희,권혁성,이주원,송치훈,박다미,정겨운,현은영,김경덕,김애진,강선영,반인환,홍현택,박시유,배나경,서유덕,설재근,전호현,김신영,최강현,신현규,이초롱,김별,천슬기,오세윤,윤유정,정영재,박진영,이정귀,조유라,이세연,이나민,홍성무,이동환,이예린,정민경,오지연,강석원,남소하,권수진,허진,박지윤,윤미연,신비,신태리,강재흠,정다워,전호현,김선진,김우유,조영익,김성혁,박차희,김이브,신지현,표태욱,남수현,김권후,서지현,권복선,채철순,강숙,구정아,이화정,조계영,이유린,박철,최승연,서경윤,김일지,박두호,김경환,박종건,황의형,유동균,비스윗,조윤서,이태영,김호연,고청휘,양준하,신준섭,김승주,정청민,정충구,윤덕용,이종서,양동탁,최병준,지웅배,이지나,이경미,신승용,정이삭,오세창,김대진,권강현,최상현,이상혁,윤현길,윤영민,김정근,신은경,김기남,박준,박초하,강웅곤,김병욱,이연경,김예슬,김빛나래,이원웅,유인혜,조병천,하시연,연준원,유일한,윤민,박동일,서유진,김정윤,지현준,한동원,이주호,정혜선,이상철,박민선,이선규,배현진,진원조,정지우,맹주원,강준영,임윤비,노수빈,김하늘,두경훈,정민욱,김관철,이기성,남동협,이규섭,박장순,김상권,이주찬,박상민,정대경,정환욱,정회동,손다연,이창훈,박광선,이봉련,임철수,김의성,이현지,유다미,권유진,박성진,이민규,김효진,이영지,이원희",84091.0,"“언니가 늘 기도하는거 알지?” 완벽한 척하는 가식덩어리 둘째 ‘미연’(문소리) “내가 미안하다” 괜찮은 척하는 소심덩어리 첫째 ‘희숙’(김선영) “나는 쓰레기야” 안 취한 척하는 골칫덩어리 셋째 ‘미옥’(장윤주) 각자 아무렇지 않은 척 살아가던 세 자매는 아버지 생일을 맞아 오랜만에 한 자리에 모이는데... 내 부모에게 진정한 사과를 받고 싶었던, 문제적 자매들이 폭발한다!",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20210114_78%2F1610588407942CoL2I_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2021.01.27.,15세 이상 관람가,드라마,대한민국,115분
미쓰백,이지원,"한지민,김시아,이희준,권소현,백수장,장영남,김선영,이주영,이정은,전석호,조민준,윤송아,신수정,이지원,김지혜,김지희,박지선,강가미,김미선,김민기,한용환,김보민,김호창,김보민",723817.0,"스스로를 지키려다 어린 나이에 전과자가 되어 외롭게 살아가던 ‘백상아’ 누구도 믿지 않고 아무것도 마음에 두지 않던 어느 날 나이에 비해 작고 깡마른 몸, 홑겹 옷을 입은 채 가혹한 현실에서 탈출하려는 아이 ‘지은’을 만나게 된다. 왠지 자신과 닮은 듯한 아이 ‘지은’을 외면할 수 없는 ‘상아’는 ‘지은’을 구하기 위해 세상과 맞서기로 결심하는데… “이런 나라도, 같이 갈래?”",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20181011_124%2F15392221324972UPeA_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2018.10.11.,15세 이상 관람가,드라마,대한민국,98분
그대 어이가리,이창열,"선동혁,정아미,박종진,장은주,정혜자",9388.0,"30년 넘게 남편 ‘동혁’과 가족들을 위해 살아온 아내 ‘연희’. 국악인으로 전국을 떠돌던 ‘동혁’은 아내의 부탁에 고향에 정착하기로 한다. 행복한 전원 생활도 잠시, ‘동혁’은 ‘연희’의 행동이 이상하다는 걸 깨닫는다. “나한테는 당신 밖에 없잖아. 약속해줘” 평범한 일상이 무너지고, ‘동혁’은 모든 것이 자신의 탓만 같은데…",https://search.pstatic.net/common?type=o&size=176x264&quality=85&direct=true&src=https%3A%2F%2Fs.pstatic.net%2Fmovie.phinf%2F20230213_251%2F16762537696272g4LI_JPEG%2Fmovie_image.jpg%3Ftype%3Dw640_2,2023.03.08.,12세 이상 관람가,드라마,대한민국,120분
